style_id,name,link,color,img_link,gender_id,category_of_gender_id,type_of_category_id,style_of_type_id
469,AIRism 無縫T恤 (短袖),http://www.uniqlo.com/tw/store/goods/404088,72-PURPLE,http://im.uniqlo.com/images/tw/uq/pc/goods/404088/item/72_404088.jpg,1,0,1,37
470,AIRism 寬版T恤 (短袖),http://www.uniqlo.com/tw/store/goods/404095,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404095/item/00_404095.jpg,1,0,1,38
470,AIRism 寬版T恤 (短袖),http://www.uniqlo.com/tw/store/goods/404095,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404095/item/03_404095.jpg,1,0,1,38
470,AIRism 寬版T恤 (短袖),http://www.uniqlo.com/tw/store/goods/404095,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/404095/item/09_404095.jpg,1,0,1,38
470,AIRism 寬版T恤 (短袖),http://www.uniqlo.com/tw/store/goods/404095,51-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/404095/item/51_404095.jpg,1,0,1,38
470,AIRism 寬版T恤 (短袖),http://www.uniqlo.com/tw/store/goods/404095,71-PURPLE,http://im.uniqlo.com/images/tw/uq/pc/goods/404095/item/71_404095.jpg,1,0,1,38
471,七分寬襬袖T恤,http://www.uniqlo.com/tw/store/goods/408874,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/408874/item/01_408874.jpg,1,0,2,0
471,七分寬襬袖T恤,http://www.uniqlo.com/tw/store/goods/408874,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/408874/item/09_408874.jpg,1,0,2,0
471,七分寬襬袖T恤,http://www.uniqlo.com/tw/store/goods/408874,10-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/408874/item/10_408874.jpg,1,0,2,0
471,七分寬襬袖T恤,http://www.uniqlo.com/tw/store/goods/408874,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/408874/item/68_408874.jpg,1,0,2,0
472,米蘭羅紋 休閒上衣 (7分袖),http://www.uniqlo.com/tw/store/goods/408479,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/408479/item/01_408479.jpg,1,0,2,1
472,米蘭羅紋 休閒上衣 (7分袖),http://www.uniqlo.com/tw/store/goods/408479,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/408479/item/03_408479.jpg,1,0,2,1
472,米蘭羅紋 休閒上衣 (7分袖),http://www.uniqlo.com/tw/store/goods/408479,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/408479/item/09_408479.jpg,1,0,2,1
472,米蘭羅紋 休閒上衣 (7分袖),http://www.uniqlo.com/tw/store/goods/408479,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/408479/item/12_408479.jpg,1,0,2,1
472,米蘭羅紋 休閒上衣 (7分袖),http://www.uniqlo.com/tw/store/goods/408479,31-BEIGE,http://im.uniqlo.com/images/tw/uq/pc/goods/408479/item/31_408479.jpg,1,0,2,1
473,COMPACT COTTON 圓領T恤(7分),http://www.uniqlo.com/tw/store/goods/407546,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/407546/item/00_407546.jpg,1,0,2,2
473,COMPACT COTTON 圓領T恤(7分),http://www.uniqlo.com/tw/store/goods/407546,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/407546/item/03_407546.jpg,1,0,2,2
473,COMPACT COTTON 圓領T恤(7分),http://www.uniqlo.com/tw/store/goods/407546,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/407546/item/09_407546.jpg,1,0,2,2
473,COMPACT COTTON 圓領T恤(7分),http://www.uniqlo.com/tw/store/goods/407546,21-LIGHT ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/407546/item/21_407546.jpg,1,0,2,2
473,COMPACT COTTON 圓領T恤(7分),http://www.uniqlo.com/tw/store/goods/407546,34-BROWN,http://im.uniqlo.com/images/tw/uq/pc/goods/407546/item/34_407546.jpg,1,0,2,2
473,COMPACT COTTON 圓領T恤(7分),http://www.uniqlo.com/tw/store/goods/407546,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/407546/item/63_407546.jpg,1,0,2,2
473,COMPACT COTTON 圓領T恤(7分),http://www.uniqlo.com/tw/store/goods/407546,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/407546/item/69_407546.jpg,1,0,2,2
474,AIRism 抗UV網眼T恤 (長袖),http://www.uniqlo.com/tw/store/goods/404752,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404752/item/00_404752.jpg,1,0,2,3
474,AIRism 抗UV網眼T恤 (長袖),http://www.uniqlo.com/tw/store/goods/404752,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/404752/item/09_404752.jpg,1,0,2,3
474,AIRism 抗UV網眼T恤 (長袖),http://www.uniqlo.com/tw/store/goods/404752,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/404752/item/12_404752.jpg,1,0,2,3
474,AIRism 抗UV網眼T恤 (長袖),http://www.uniqlo.com/tw/store/goods/404752,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404752/item/69_404752.jpg,1,0,2,3
475,AIRism 抗UV網眼 半開襟T恤(長袖),http://www.uniqlo.com/tw/store/goods/404751,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404751/item/00_404751.jpg,1,0,2,4
475,AIRism 抗UV網眼 半開襟T恤(長袖),http://www.uniqlo.com/tw/store/goods/404751,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/404751/item/09_404751.jpg,1,0,2,4
475,AIRism 抗UV網眼 半開襟T恤(長袖),http://www.uniqlo.com/tw/store/goods/404751,51-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/404751/item/51_404751.jpg,1,0,2,4
475,AIRism 抗UV網眼 半開襟T恤(長袖),http://www.uniqlo.com/tw/store/goods/404751,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404751/item/69_404751.jpg,1,0,2,4
476,HPJ 寬版圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/405113,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/405113/item/01_405113.jpg,1,0,2,5
476,HPJ 寬版圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/405113,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/405113/item/09_405113.jpg,1,0,2,5
476,HPJ 寬版圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/405113,43-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/405113/item/43_405113.jpg,1,0,2,5
476,HPJ 寬版圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/405113,64-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/405113/item/64_405113.jpg,1,0,2,5
477,華夫格 V領T恤 (長袖),http://www.uniqlo.com/tw/store/goods/406564,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406564/item/01_406564.jpg,1,0,2,6
477,華夫格 V領T恤 (長袖),http://www.uniqlo.com/tw/store/goods/406564,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/406564/item/03_406564.jpg,1,0,2,6
477,華夫格 V領T恤 (長袖),http://www.uniqlo.com/tw/store/goods/406564,10-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/406564/item/10_406564.jpg,1,0,2,6
477,華夫格 V領T恤 (長袖),http://www.uniqlo.com/tw/store/goods/406564,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/406564/item/12_406564.jpg,1,0,2,6
477,華夫格 V領T恤 (長袖),http://www.uniqlo.com/tw/store/goods/406564,56-OLIVE,http://im.uniqlo.com/images/tw/uq/pc/goods/406564/item/56_406564.jpg,1,0,2,6
477,華夫格 V領T恤 (長袖),http://www.uniqlo.com/tw/store/goods/406564,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406564/item/69_406564.jpg,1,0,2,6
478,2WAY 條紋T恤 (長袖),http://www.uniqlo.com/tw/store/goods/408032,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/408032/item/01_408032.jpg,1,0,2,7
478,2WAY 條紋T恤 (長袖),http://www.uniqlo.com/tw/store/goods/408032,51-GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/408032/item/51_408032.jpg,1,0,2,7
478,2WAY 條紋T恤 (長袖),http://www.uniqlo.com/tw/store/goods/408032,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/408032/item/69_408032.jpg,1,0,2,7
479,條紋船型領T恤 (長袖),http://www.uniqlo.com/tw/store/goods/404223,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404223/item/01_404223.jpg,1,0,2,8
479,條紋船型領T恤 (長袖),http://www.uniqlo.com/tw/store/goods/404223,15-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/404223/item/15_404223.jpg,1,0,2,8
479,條紋船型領T恤 (長袖),http://www.uniqlo.com/tw/store/goods/404223,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404223/item/68_404223.jpg,1,0,2,8
480,條紋船型領T恤 (長袖),http://www.uniqlo.com/tw/store/goods/400152,08-DARK GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/400152/item/08_400152.jpg,1,0,2,9
481,COMPACT COTTON V領T恤(長袖),http://www.uniqlo.com/tw/store/goods/408221,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/408221/item/00_408221.jpg,1,0,2,10
481,COMPACT COTTON V領T恤(長袖),http://www.uniqlo.com/tw/store/goods/408221,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/408221/item/03_408221.jpg,1,0,2,10
481,COMPACT COTTON V領T恤(長袖),http://www.uniqlo.com/tw/store/goods/408221,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/408221/item/09_408221.jpg,1,0,2,10
481,COMPACT COTTON V領T恤(長袖),http://www.uniqlo.com/tw/store/goods/408221,10-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/408221/item/10_408221.jpg,1,0,2,10
481,COMPACT COTTON V領T恤(長袖),http://www.uniqlo.com/tw/store/goods/408221,56-OLIVE,http://im.uniqlo.com/images/tw/uq/pc/goods/408221/item/56_408221.jpg,1,0,2,10
481,COMPACT COTTON V領T恤(長袖),http://www.uniqlo.com/tw/store/goods/408221,63-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/408221/item/63_408221.jpg,1,0,2,10
481,COMPACT COTTON V領T恤(長袖),http://www.uniqlo.com/tw/store/goods/408221,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/408221/item/69_408221.jpg,1,0,2,10
482,COMPACT COTTON 圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/407547,00-WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/407547/item/00_407547.jpg,1,0,2,11
482,COMPACT COTTON 圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/407547,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/407547/item/03_407547.jpg,1,0,2,11
482,COMPACT COTTON 圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/407547,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/407547/item/09_407547.jpg,1,0,2,11
482,COMPACT COTTON 圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/407547,10-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/407547/item/10_407547.jpg,1,0,2,11
482,COMPACT COTTON 圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/407547,40-CREAM,http://im.uniqlo.com/images/tw/uq/pc/goods/407547/item/40_407547.jpg,1,0,2,11
482,COMPACT COTTON 圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/407547,56-OLIVE,http://im.uniqlo.com/images/tw/uq/pc/goods/407547/item/56_407547.jpg,1,0,2,11
482,COMPACT COTTON 圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/407547,61-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/407547/item/61_407547.jpg,1,0,2,11
482,COMPACT COTTON 圓領T恤(長袖),http://www.uniqlo.com/tw/store/goods/407547,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/407547/item/69_407547.jpg,1,0,2,11
483,抗UV羅紋 無袖毛衣,http://www.uniqlo.com/tw/store/goods/406995,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406995/item/01_406995.jpg,1,0,3,0
483,抗UV羅紋 無袖毛衣,http://www.uniqlo.com/tw/store/goods/406995,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/406995/item/03_406995.jpg,1,0,3,0
483,抗UV羅紋 無袖毛衣,http://www.uniqlo.com/tw/store/goods/406995,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/406995/item/09_406995.jpg,1,0,3,0
483,抗UV羅紋 無袖毛衣,http://www.uniqlo.com/tw/store/goods/406995,21-LIGHT ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/406995/item/21_406995.jpg,1,0,3,0
483,抗UV羅紋 無袖毛衣,http://www.uniqlo.com/tw/store/goods/406995,62-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406995/item/62_406995.jpg,1,0,3,0
483,抗UV羅紋 無袖毛衣,http://www.uniqlo.com/tw/store/goods/406995,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406995/item/69_406995.jpg,1,0,3,0
484,抗UV羅紋 圓領五分袖毛衣,http://www.uniqlo.com/tw/store/goods/404633,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404633/item/01_404633.jpg,1,0,3,1
484,抗UV羅紋 圓領五分袖毛衣,http://www.uniqlo.com/tw/store/goods/404633,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404633/item/03_404633.jpg,1,0,3,1
484,抗UV羅紋 圓領五分袖毛衣,http://www.uniqlo.com/tw/store/goods/404633,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/404633/item/09_404633.jpg,1,0,3,1
484,抗UV羅紋 圓領五分袖毛衣,http://www.uniqlo.com/tw/store/goods/404633,21-LIGHT ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404633/item/21_404633.jpg,1,0,3,1
484,抗UV羅紋 圓領五分袖毛衣,http://www.uniqlo.com/tw/store/goods/404633,62-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404633/item/62_404633.jpg,1,0,3,1
484,抗UV羅紋 圓領五分袖毛衣,http://www.uniqlo.com/tw/store/goods/404633,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404633/item/69_404633.jpg,1,0,3,1
485,抗UV圓領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404012,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404012/item/01_404012.jpg,1,0,3,2
485,抗UV圓領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404012,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404012/item/03_404012.jpg,1,0,3,2
485,抗UV圓領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404012,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/404012/item/09_404012.jpg,1,0,3,2
485,抗UV圓領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404012,21-LIGHT ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404012/item/21_404012.jpg,1,0,3,2
485,抗UV圓領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404012,40-CREAM,http://im.uniqlo.com/images/tw/uq/pc/goods/404012/item/40_404012.jpg,1,0,3,2
485,抗UV圓領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404012,62-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404012/item/62_404012.jpg,1,0,3,2
485,抗UV圓領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404012,66-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404012/item/66_404012.jpg,1,0,3,2
485,抗UV圓領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404012,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404012/item/69_404012.jpg,1,0,3,2
485,抗UV圓領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404012,71-PURPLE,http://im.uniqlo.com/images/tw/uq/pc/goods/404012/item/71_404012.jpg,1,0,3,2
485,抗UV圓領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404012,74-PURPLE,http://im.uniqlo.com/images/tw/uq/pc/goods/404012/item/74_404012.jpg,1,0,3,2
486,抗UV V領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404011,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404011/item/01_404011.jpg,1,0,3,3
486,抗UV V領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404011,03-GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404011/item/03_404011.jpg,1,0,3,3
486,抗UV V領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404011,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/404011/item/09_404011.jpg,1,0,3,3
486,抗UV V領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404011,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/404011/item/12_404011.jpg,1,0,3,3
486,抗UV V領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404011,32-BEIGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404011/item/32_404011.jpg,1,0,3,3
486,抗UV V領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404011,62-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404011/item/62_404011.jpg,1,0,3,3
486,抗UV V領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404011,66-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404011/item/66_404011.jpg,1,0,3,3
486,抗UV V領 開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/404011,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/404011/item/69_404011.jpg,1,0,3,3
487,IDLF 抗UV羅紋 條紋毛衣(長袖),http://www.uniqlo.com/tw/store/goods/407382,62-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/407382/item/62_407382.jpg,1,0,3,4
487,IDLF 抗UV羅紋 條紋毛衣(長袖),http://www.uniqlo.com/tw/store/goods/407382,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/407382/item/69_407382.jpg,1,0,3,4
488,IDLF 抗UV條紋毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/407384,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/407384/item/01_407384.jpg,1,0,3,5
488,IDLF 抗UV條紋毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/407384,30-NATURAL,http://im.uniqlo.com/images/tw/uq/pc/goods/407384/item/30_407384.jpg,1,0,3,5
488,IDLF 抗UV條紋毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/407384,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/407384/item/69_407384.jpg,1,0,3,5
489,IDLF 棉質喀什米爾 圓領毛衣 (短袖),http://www.uniqlo.com/tw/store/goods/407387,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/407387/item/01_407387.jpg,1,0,3,6
489,IDLF 棉質喀什米爾 圓領毛衣 (短袖),http://www.uniqlo.com/tw/store/goods/407387,15-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/407387/item/15_407387.jpg,1,0,3,6
489,IDLF 棉質喀什米爾 圓領毛衣 (短袖),http://www.uniqlo.com/tw/store/goods/407387,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/407387/item/69_407387.jpg,1,0,3,6
490,IDLF 棉質喀什米爾 V領開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/407388,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/407388/item/01_407388.jpg,1,0,3,7
490,IDLF 棉質喀什米爾 V領開襟外套 (長袖),http://www.uniqlo.com/tw/store/goods/407388,15-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/407388/item/15_407388.jpg,1,0,3,7
491,U 棉質喀什米爾船型領短版毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406743,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406743/item/01_406743.jpg,1,0,3,8
491,U 棉質喀什米爾船型領短版毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406743,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/406743/item/09_406743.jpg,1,0,3,8
491,U 棉質喀什米爾船型領短版毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406743,10-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/406743/item/10_406743.jpg,1,0,3,8
491,U 棉質喀什米爾船型領短版毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406743,15-RED,http://im.uniqlo.com/images/tw/uq/pc/goods/406743/item/15_406743.jpg,1,0,3,8
491,U 棉質喀什米爾船型領短版毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406743,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406743/item/69_406743.jpg,1,0,3,8
492,U 棉質喀什米爾毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406744,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/406744/item/01_406744.jpg,1,0,3,9
492,U 棉質喀什米爾毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406744,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/406744/item/09_406744.jpg,1,0,3,9
492,U 棉質喀什米爾毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406744,65-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/406744/item/65_406744.jpg,1,0,3,9
493,棉質喀什米爾 編織毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/407767,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/407767/item/01_407767.jpg,1,0,3,10
493,棉質喀什米爾 編織毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/407767,02-LIGHT GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/407767/item/02_407767.jpg,1,0,3,10
493,棉質喀什米爾 編織毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/407767,64-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/407767/item/64_407767.jpg,1,0,3,10
493,棉質喀什米爾 編織毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/407767,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/407767/item/69_407767.jpg,1,0,3,10
494,棉質喀什米爾 V領毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/404005,02-LIGHT GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404005/item/02_404005.jpg,1,0,3,11
494,棉質喀什米爾 V領毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/404005,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/404005/item/12_404005.jpg,1,0,3,11
495,棉質喀什米爾 羅紋毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/404008,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404008/item/01_404008.jpg,1,0,3,12
495,棉質喀什米爾 羅紋毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/404008,12-PINK,http://im.uniqlo.com/images/tw/uq/pc/goods/404008/item/12_404008.jpg,1,0,3,12
496,棉質喀什米爾 羅紋船型領毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/400436,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/400436/item/01_400436.jpg,1,0,3,13
497,喀什米爾 圓領毛衣 (長袖),http://www.uniqlo.com/tw/store/goods/400452,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/400452/item/69_400452.jpg,1,0,3,14
498,輕型V領 開襟外套,http://www.uniqlo.com/tw/store/goods/404014,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404014/item/01_404014.jpg,1,0,3,15
498,輕型V領 開襟外套,http://www.uniqlo.com/tw/store/goods/404014,02-LIGHT GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404014/item/02_404014.jpg,1,0,3,15
498,輕型V領 開襟外套,http://www.uniqlo.com/tw/store/goods/404014,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/404014/item/09_404014.jpg,1,0,3,15
499,輕型V領羅紋 五分袖開襟外套,http://www.uniqlo.com/tw/store/goods/404015,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/404015/item/01_404015.jpg,1,0,3,16
499,輕型V領羅紋 五分袖開襟外套,http://www.uniqlo.com/tw/store/goods/404015,02-LIGHT GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/404015/item/02_404015.jpg,1,0,3,16
499,輕型V領羅紋 五分袖開襟外套,http://www.uniqlo.com/tw/store/goods/404015,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/404015/item/09_404015.jpg,1,0,3,16
499,輕型V領羅紋 五分袖開襟外套,http://www.uniqlo.com/tw/store/goods/404015,27-ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/404015/item/27_404015.jpg,1,0,3,16
499,輕型V領羅紋 五分袖開襟外套,http://www.uniqlo.com/tw/store/goods/404015,68-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/404015/item/68_404015.jpg,1,0,3,16
500,3D棉質圓領毛衣(短袖),http://www.uniqlo.com/tw/store/goods/408124,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/408124/item/01_408124.jpg,1,0,3,17
500,3D棉質圓領毛衣(短袖),http://www.uniqlo.com/tw/store/goods/408124,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/408124/item/09_408124.jpg,1,0,3,17
500,3D棉質圓領毛衣(短袖),http://www.uniqlo.com/tw/store/goods/408124,27-ORANGE,http://im.uniqlo.com/images/tw/uq/pc/goods/408124/item/27_408124.jpg,1,0,3,17
500,3D棉質圓領毛衣(短袖),http://www.uniqlo.com/tw/store/goods/408124,58-DARK GREEN,http://im.uniqlo.com/images/tw/uq/pc/goods/408124/item/58_408124.jpg,1,0,3,17
500,3D棉質圓領毛衣(短袖),http://www.uniqlo.com/tw/store/goods/408124,64-BLUE,http://im.uniqlo.com/images/tw/uq/pc/goods/408124/item/64_408124.jpg,1,0,3,17
501,U 3D羅紋圓領毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406762,02-LIGHT GRAY,http://im.uniqlo.com/images/tw/uq/pc/goods/406762/item/02_406762.jpg,1,0,3,18
501,U 3D羅紋圓領毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406762,09-BLACK,http://im.uniqlo.com/images/tw/uq/pc/goods/406762/item/09_406762.jpg,1,0,3,18
501,U 3D羅紋圓領毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406762,42-YELLOW,http://im.uniqlo.com/images/tw/uq/pc/goods/406762/item/42_406762.jpg,1,0,3,18
501,U 3D羅紋圓領毛衣(長袖),http://www.uniqlo.com/tw/store/goods/406762,69-NAVY,http://im.uniqlo.com/images/tw/uq/pc/goods/406762/item/69_406762.jpg,1,0,3,18
502,3D棉質船型領毛衣(短袖),http://www.uniqlo.com/tw/store/goods/408520,01-OFF WHITE,http://im.uniqlo.com/images/tw/uq/pc/goods/408520/item/01_408520.jpg,1,0,3,19
